loan_amnt,int_rate,installment,annual_inc,dti,delinq_2yrs,delinq_amnt,percent_funded
14050,8.9,446.14,120000.0,2.21,0,0,100.0
6000,13.49,203.59,62691.0,3.16,0,0,100.0
16100,11.71,355.79,36000.0,27.8,0,0,100.0
35000,20.3,619.88,85000.0,16.39,0,0,66.42857142857143
10525,7.9,329.33,49668.0,7.27,0,0,100.0
7200,15.96,252.99,30000.0,5.2,0,0,100.0
18500,10.65,340.24,40000.0,26.34,0,0,85.27027027027027
12000,13.49,407.17,40000.0,16.2,0,0,100.0
12000,11.71,396.92,100000.0,6.58,0,0,100.0
3000,11.71,99.23,56312.0,16.03,0,0,100.0
9500,16.29,335.36,54011.0,18.51,0,0,100.0
19775,12.42,660.79,49110.32,17.57,0,0,100.0
12000,14.65,283.28,75000.0,16.13,0,0,100.0
28000,14.27,655.44,95000.0,9.46,0,0,100.0
30000,12.42,1002.46,80000.0,22.23,0,0,100.0
16000,10.65,521.18,55000.0,13.33,0,0,100.0
14500,14.65,500.17,90000.0,5.24,0,0,100.0
11700,14.65,276.2,68500.0,18.17,0,0,100.0
4150,10.65,135.18,100000.0,1.99,0,0,100.0
15000,11.71,331.48,72000.0,26.48,0,0,100.0
24000,16.77,852.93,70000.0,12.57,0,0,100.0
21250,12.42,710.08,37000.0,14.27,0,0,100.0
10000,14.27,343.09,75000.0,13.46,0,0,100.0
25000,18.25,638.25,75000.0,10.58,0,0,100.0
4000,15.96,140.55,39000.0,21.91,0,0,100.0
15000,11.71,496.14,60000.0,8.86,0,0,100.0
20000,13.49,460.1,68000.0,9.09,0,0,100.0
15000,17.58,377.49,110000.0,12.36,0,0,100.0
3600,15.96,126.5,40000.0,12.78,0,0,100.0
6000,19.03,155.75,31000.0,20.13,0,0,100.0
15000,15.27,521.97,60000.0,10.72,0,0,100.0
12000,18.25,306.36,43000.0,15.24,0,0,100.0
12375,7.51,385.0,42000.0,28.06,0,0,100.0
4000,12.69,134.18,30000.0,17.6,0,0,100.0
13000,10.65,423.46,50000.0,20.11,0,0,100.0
5000,6.62,153.52,39396.0,8.16,0,0,100.0
5000,15.96,175.69,98000.0,19.63,0,0,100.0
26000,11.71,859.98,62500.0,16.55,0,0,100.0
15000,18.64,386.15,95000.0,17.97,0,0,100.0
4000,19.91,105.78,45000.0,15.2,0,0,100.0
8000,7.9,250.33,32400.0,7.56,0,0,100.0
1700,7.9,53.2,37800.0,27.0,0,0,100.0
16000,9.91,515.6,50000.0,15.1,0,0,100.0
20000,9.91,424.06,114996.0,11.19,0,0,100.0
12000,14.65,413.94,54400.0,13.81,0,0,100.0
7000,11.71,231.54,72800.0,24.64,0,0,100.0
8000,20.3,213.29,42500.0,14.23,0,0,100.0
13000,23.52,370.38,61000.0,11.65,0,0,100.0
13000,16.29,458.91,28000.0,12.9,0,0,100.0
20000,21.28,544.23,120000.0,16.72,0,0,100.0
18000,13.49,610.75,96000.0,16.4,0,0,100.0
10000,16.29,353.01,83200.0,17.03,0,0,100.0
22250,15.27,532.49,45000.0,23.07,0,0,100.0
24000,17.58,603.98,68809.0,21.29,0,0,100.0
11200,12.42,374.26,75000.0,22.88,0,0,100.0
7000,10.65,228.02,52000.0,18.16,0,0,100.0
8000,6.03,243.49,57600.0,11.52,0,0,100.0
22500,16.77,556.41,48500.0,10.91,0,0,100.0
12000,17.27,429.45,95000.0,11.1,0,0,100.0
22000,14.65,758.88,58000.0,12.1,0,0,100.0
6200,10.65,201.96,24000.0,19.95,0,0,100.0
15900,9.91,512.38,58000.0,21.72,0,0,100.0
5000,8.9,158.77,70000.0,16.17,1,0,100.0
16000,6.62,491.26,104000.0,2.78,0,0,100.0
5000,11.71,165.38,35000.0,4.01,0,0,100.0
3150,15.27,109.62,53000.0,4.37,0,0,100.0
12000,14.27,411.71,28000.0,8.49,0,0,100.0
28000,7.9,876.13,118000.0,5.29,0,0,100.0
5000,12.42,167.08,40000.0,22.59,0,0,100.0
3000,9.91,96.68,42000.0,4.29,0,0,100.0
3000,7.9,93.88,65000.0,4.89,0,0,100.0
8400,6.62,257.92,25000.0,11.86,0,0,100.0
7000,10.65,228.02,36000.0,24.0,0,0,100.0
18550,19.42,303.6,45000.0,21.68,0,0,62.53369272237197
2000,9.91,64.45,231252.0,11.43,0,0,100.0
12000,14.65,226.63,65000.0,14.44,0,0,80.0
8575,17.58,308.21,32000.0,22.54,0,0,100.0
28000,12.42,418.27,84996.0,23.41,0,0,66.51785714285714
10000,7.9,312.91,66000.0,12.42,0,0,100.0
25000,19.42,921.72,92000.0,21.68,0,0,100.0
8000,11.71,264.61,70000.0,20.21,0,0,100.0
16000,18.25,408.48,49000.0,18.39,0,0,100.0
25000,11.71,826.9,76896.0,13.9,0,0,100.0
2000,9.91,64.45,24000.0,13.5,0,0,100.0
16800,14.65,579.51,60000.0,14.52,0,0,100.0
8000,8.9,254.03,120000.0,10.52,0,0,100.0
12000,12.69,271.14,57000.0,19.71,0,0,100.0
11000,7.9,344.2,80000.0,4.74,0,0,100.0
5000,16.29,176.51,85000.0,22.81,0,0,100.0
18000,16.29,635.41,140000.0,21.8,0,0,100.0
10000,12.69,335.45,36000.0,15.9,0,0,100.0
5000,9.91,161.13,70000.0,13.92,0,0,100.0
10000,16.29,353.01,51360.0,16.61,0,0,100.0
25000,9.91,805.63,163000.0,4.4,0,0,100.0
2400,12.69,80.51,59393.0,13.7,0,0,100.0
3000,16.29,105.91,65000.0,15.16,0,0,100.0
7700,16.77,273.65,29772.96,18.58,0,0,100.0
2400,13.49,81.44,12996.0,4.71,0,0,100.0
5000,10.65,162.87,44475.0,17.11,0,0,100.0
14000,17.58,503.19,88000.0,7.73,3,0,100.0
24500,20.89,661.3,85000.0,9.09,0,0,100.0
2400,10.65,78.18,36000.0,15.7,0,0,100.0
1800,12.42,60.15,117000.0,15.86,0,0,100.0
22200,19.42,818.49,160000.0,13.33,0,0,100.0
21400,19.42,560.09,80000.0,19.66,0,0,100.0
13000,7.9,406.78,28000.0,16.93,0,0,100.0
8000,12.69,268.36,48000.0,15.33,2,0,100.0
3600,12.69,120.77,60000.0,19.0,0,0,100.0
12375,23.13,349.79,40000.0,20.88,0,0,100.0
9400,9.91,302.92,45500.0,11.84,0,0,100.0
9600,14.27,329.37,156000.0,15.54,0,0,100.0
17000,10.65,553.75,40000.0,18.63,0,0,100.0
25000,19.03,448.41,96000.0,16.19,0,0,69.1
30000,19.03,500.33,80000.0,26.82,0,0,64.25
10800,14.27,370.54,110000.0,2.67,0,0,100.0
6000,7.9,187.75,59400.0,19.17,0,0,100.0
35000,8.9,1111.37,106000.0,12.09,0,0,100.0
10000,10.65,325.74,36000.0,14.0,0,0,100.0
15000,19.91,396.66,51000.0,20.85,0,0,100.0
5000,12.69,167.73,25000.0,20.54,0,0,100.0
3000,17.27,75.0,35000.0,11.42,0,0,100.0
7100,14.65,244.91,33000.0,23.85,0,0,100.0
12000,16.77,426.47,93000.0,13.46,0,0,100.0
22400,22.74,628.13,85000.0,7.02,2,0,100.0
5825,10.65,189.74,50000.0,13.25,0,0,100.0
22250,12.69,746.38,41000.0,15.63,0,0,100.0
18000,16.77,445.13,50000.0,21.22,0,0,100.0
6000,12.42,200.5,30000.0,7.2,0,0,100.0
7650,11.71,253.04,57000.0,23.96,0,0,100.0
21000,18.25,536.13,110000.0,13.55,0,0,100.0
20675,15.27,494.8,50132.0,23.31,0,0,100.0
13200,7.9,413.04,62500.0,12.06,0,0,100.0
12000,7.51,373.33,60000.0,20.7,0,0,100.0
20000,19.03,324.47,130000.0,9.06,0,0,62.5
15000,6.03,456.54,60000.0,12.78,0,0,100.0
27050,18.64,696.35,65000.0,19.75,0,0,100.0
22500,17.27,562.46,67735.0,18.8,0,0,100.0
20500,12.69,463.2,47800.0,28.32,0,0,100.0
12800,12.42,427.72,99600.0,19.95,0,0,100.0
27575,10.65,898.21,54000.0,12.27,0,0,100.0
7000,12.69,234.82,49000.0,14.42,0,0,100.0
7600,16.77,187.95,33996.0,16.52,0,0,100.0
29000,12.42,651.27,65000.0,7.22,0,0,100.0
10000,14.27,343.09,44160.0,18.29,0,0,100.0
14125,7.9,441.98,32000.0,22.54,0,0,100.0
12000,6.62,368.45,94500.0,4.17,0,0,100.0
9575,6.62,293.99,19498.0,18.34,0,0,100.0
12000,20.3,237.29,30000.0,18.76,1,0,74.16666666666667
12000,15.96,421.65,88000.0,10.6,0,0,100.0
10000,12.69,335.45,45000.0,22.61,0,0,100.0
10000,15.96,351.38,37500.0,19.46,0,0,100.0
25000,14.27,585.22,89000.0,10.77,0,0,100.0
24000,9.91,773.4,120000.0,14.17,0,0,100.0
14575,10.65,474.76,35000.0,16.46,0,0,100.0
9000,7.51,280.0,50000.0,4.44,0,0,100.0
10000,13.49,339.31,30000.0,20.96,0,0,100.0
7125,17.58,256.09,25279.67,16.8,0,0,100.0
15000,10.65,323.53,29000.0,15.14,0,0,100.0
13000,13.49,441.1,65000.0,17.11,0,0,100.0
12000,12.69,271.14,30000.0,10.44,0,0,100.0
18000,20.3,479.9,68000.0,17.98,0,0,100.0
30000,14.27,702.26,90000.0,19.12,0,0,100.0
21600,17.27,773.01,58600.0,10.85,0,0,100.0
7600,16.77,187.95,50000.0,6.29,0,0,100.0
7000,12.42,233.91,85000.0,15.11,0,0,100.0
7000,8.9,222.28,45000.0,24.48,0,0,100.0
3600,17.27,128.84,44004.0,5.59,1,0,100.0
3500,12.69,117.41,84996.0,5.36,2,0,100.0
5000,8.9,158.77,33000.0,16.47,0,0,100.0
10000,11.71,330.76,60000.0,17.3,0,0,100.0
4500,13.49,152.69,19200.0,19.56,0,0,100.0
12000,11.71,396.92,62000.0,6.74,0,0,100.0
12000,19.03,311.49,38500.0,10.91,2,0,100.0
10700,12.42,357.55,68000.0,16.41,0,0,100.0
6000,10.65,195.44,30000.0,19.36,0,0,100.0
20000,7.9,625.81,50000.0,12.84,0,0,100.0
10800,16.77,267.08,23000.0,11.22,0,0,100.0
25000,19.03,416.62,50400.0,20.67,0,0,64.2
20000,14.27,468.17,110000.0,10.3,0,0,100.0
3600,13.49,122.15,40000.0,12.99,0,0,100.0
6000,8.9,190.52,83954.0,17.48,0,0,100.0
10375,14.27,355.96,35000.0,22.39,0,0,100.0
25000,8.9,793.84,60000.0,25.4,0,0,100.0
10000,16.29,353.01,40000.0,19.98,0,0,100.0
10000,12.42,194.26,42336.0,10.18,0,0,86.5
5600,6.03,170.44,41100.0,3.97,0,0,100.0
6000,12.42,200.5,92000.0,10.6,0,0,100.0
8000,7.9,250.33,75000.0,8.7,0,0,100.0
35000,12.42,489.57,90000.0,26.33,0,0,62.285714285714285
10000,11.71,330.76,45000.0,12.48,0,0,100.0
11000,7.51,342.22,48000.0,24.1,0,0,100.0
5000,9.91,161.13,110000.0,6.38,0,0,100.0
6500,10.65,211.73,30600.0,13.45,0,0,100.0
20000,20.3,533.23,69000.0,18.02,0,0,100.0
12000,12.69,402.54,45000.0,8.85,0,0,100.0
8250,19.91,218.17,27500.0,20.25,0,0,100.0
21000,7.9,657.1,150500.0,3.69,0,0,100.0
8400,16.77,298.53,32000.0,16.95,0,0,100.0
7000,12.69,234.82,37500.0,21.38,0,0,100.0
12000,12.42,400.99,60000.0,6.3,0,0,100.0
7200,11.71,238.15,33000.0,12.69,0,0,100.0
12000,10.65,390.88,70000.0,26.06,0,0,100.0
12800,14.27,299.63,75000.0,16.75,0,0,100.0
3050,9.91,98.29,16800.0,3.5,0,0,100.0
9000,14.65,310.45,38000.0,19.55,0,0,100.0
10000,11.71,330.76,35000.0,11.79,0,0,100.0
10000,9.91,322.25,95000.0,18.37,0,0,100.0
10000,14.27,343.09,77400.0,20.05,0,0,100.0
8500,16.29,300.06,61000.0,11.76,0,0,100.0
35000,11.71,470.14,70000.0,19.42,0,0,60.785714285714285
7200,13.49,165.64,67000.0,11.84,0,0,100.0
21000,14.27,491.58,90000.0,8.76,2,0,100.0
27000,9.91,870.08,140000.0,7.44,0,0,100.0
28625,20.3,763.18,55000.0,21.25,0,0,100.0
4000,14.27,137.24,32400.0,5.41,0,0,100.0
7300,11.71,241.46,50000.0,12.79,0,0,100.0
18000,8.9,571.56,70000.0,17.76,0,0,100.0
5000,11.71,165.38,35000.0,19.37,0,0,100.0
6500,14.27,152.16,46212.0,19.06,0,0,100.0
14100,17.58,354.84,43000.0,4.83,0,0,100.0
35000,19.03,572.36,140000.0,4.29,2,0,63.0
10000,14.27,343.09,115000.0,24.34,0,0,100.0
3000,7.9,93.88,45000.0,19.39,0,0,100.0
25000,19.03,397.8,95000.0,15.56,2,0,61.3
28000,15.96,983.85,235000.0,9.08,0,0,100.0
10000,14.65,344.95,36000.0,9.6,0,0,100.0
12000,7.9,375.49,26000.0,12.83,0,0,100.0
10000,17.27,357.88,80000.0,5.73,0,0,100.0
11000,8.9,349.29,50000.0,14.09,0,0,100.0
10000,15.27,347.98,55000.0,0.89,0,0,100.0
5000,6.62,153.52,55000.0,4.12,0,0,100.0
5000,6.03,152.18,64424.0,0.93,0,0,100.0
5000,8.9,158.77,56000.0,15.47,0,0,100.0
6000,14.27,205.86,30000.0,15.68,0,0,100.0
5000,14.27,171.55,111740.0,20.62,0,0,100.0
20050,17.58,720.64,67500.0,24.84,0,0,100.0
7000,16.77,248.77,41000.0,20.31,0,0,100.0
25000,10.65,814.34,120000.0,6.17,0,0,100.0
3000,12.69,100.64,30000.0,15.4,0,0,100.0
8400,17.27,300.62,41500.0,15.07,0,0,100.0
24925,23.91,715.75,60000.0,17.74,0,0,100.0
5000,9.91,161.13,75000.0,18.5,0,0,100.0
12000,14.27,280.91,80000.0,6.51,0,0,100.0
12000,12.42,400.99,42000.0,21.49,0,0,100.0
13200,11.71,436.61,41600.0,9.55,0,0,100.0
6000,6.03,182.62,48000.0,15.25,0,0,100.0
10000,6.62,307.04,50000.0,13.42,0,0,100.0
17500,12.42,393.01,70000.0,16.7,0,0,100.0
6500,10.65,211.73,53000.0,20.81,0,0,100.0
10000,7.51,311.11,65000.0,8.55,1,0,100.0
12000,9.91,386.7,85000.0,10.38,0,0,100.0
10000,14.27,343.09,55000.0,22.1,0,0,100.0
12375,14.27,424.58,36000.0,23.03,0,0,100.0
10000,10.65,325.74,26000.0,9.78,0,0,100.0
20000,18.25,510.6,70000.0,18.41,0,0,100.0
4400,19.03,161.36,80000.0,2.65,0,0,100.0
25000,13.49,848.27,80000.0,14.65,0,0,100.0
14125,12.42,472.0,45696.0,21.93,0,0,100.0
35000,20.3,581.88,100000.0,24.71,0,0,62.357142857142854
13600,12.69,307.29,62000.0,11.98,0,0,100.0
20000,12.69,451.9,50000.0,27.67,0,0,100.0
18000,13.49,610.75,66000.0,12.87,0,0,100.0
13000,16.77,321.48,80000.0,4.96,0,0,100.0
35000,16.77,1243.85,100000.0,19.03,0,0,100.0
35000,14.27,1200.82,123000.0,19.34,0,0,100.0
12000,11.71,265.18,70000.0,21.17,0,0,100.0
7200,13.49,244.3,60000.0,22.22,0,0,100.0
25000,15.96,386.93,150000.0,5.66,0,0,63.7
4000,12.69,134.18,80000.0,21.66,0,0,100.0
7000,7.51,217.78,31000.0,26.86,0,0,100.0
15000,13.49,508.96,90000.0,6.93,0,0,100.0
12800,11.71,282.86,61600.0,21.8,0,0,100.0
35000,20.89,576.27,71316.0,14.79,1,0,61.0
15000,16.77,370.94,42000.0,15.69,0,0,100.0
7200,7.9,225.29,34000.0,17.51,0,0,100.0
13000,17.27,465.24,36000.0,10.9,0,0,100.0
28000,7.9,876.13,65000.0,14.64,0,0,100.0
12000,9.91,386.7,35000.0,15.87,0,0,100.0
16000,17.58,402.65,50000.0,21.14,0,0,100.0
14000,8.9,444.55,62004.0,9.08,0,0,100.0
11500,11.71,380.38,74000.0,7.96,0,0,100.0
10500,14.65,362.19,42000.0,10.77,0,0,100.0
14400,12.42,481.18,48000.0,20.68,0,0,100.0
16000,9.91,515.6,65000.0,10.36,0,0,100.0
5375,9.91,173.21,15360.0,16.25,0,0,100.0
12000,13.49,407.17,61000.0,17.67,0,0,100.0
12000,7.51,373.33,83000.0,8.36,0,0,100.0
17000,6.03,517.41,120000.0,8.94,0,0,100.0
30000,19.03,778.72,106000.0,15.72,0,0,100.0
13000,20.3,485.12,42000.0,7.69,0,0,100.0
7125,7.51,221.67,30000.0,18.12,0,0,100.0
14000,18.25,357.42,32000.0,16.28,0,0,100.0
8000,14.65,275.96,72100.0,6.71,0,0,100.0
12500,11.71,413.45,58000.0,17.32,0,0,100.0
10000,14.27,343.09,40000.0,18.69,0,0,100.0
12000,13.49,188.07,75000.0,23.58,1,0,68.125
14000,10.65,456.03,48880.0,21.95,0,0,100.0
7500,6.03,228.27,48000.0,5.08,0,0,100.0
19200,9.91,618.72,40000.0,11.37,0,0,100.0
9000,11.71,297.69,110000.0,13.06,0,0,100.0
16000,17.27,399.97,60000.0,11.98,0,0,100.0
20000,8.9,635.07,65000.0,14.99,0,0,100.0
9000,13.49,305.38,50000.0,1.99,3,0,100.0
9600,7.51,298.67,55000.0,27.34,0,0,100.0
12000,12.69,271.14,63000.0,20.67,0,0,100.0
18000,11.71,272.37,133224.0,10.97,0,0,68.47222222222223
1000,13.49,33.94,35100.0,6.19,0,0,100.0
15000,15.27,521.97,38000.0,13.83,0,0,100.0
12000,16.77,426.47,38000.0,21.32,0,0,100.0
12000,14.27,280.91,41000.0,22.77,0,0,100.0
14000,8.9,444.55,108000.0,27.86,0,0,100.0
15600,15.96,379.04,43000.0,7.56,0,0,100.0
10000,10.65,325.74,45000.0,11.41,0,0,100.0
7200,12.69,241.53,23000.0,20.19,0,0,100.0
22250,15.27,532.49,47532.0,23.76,0,0,100.0
13250,17.27,331.23,26000.0,10.89,0,0,100.0
26400,14.27,391.51,150000.0,3.23,0,0,63.35227272727273
11000,9.91,354.48,32000.0,23.66,0,0,100.0
9600,8.9,304.84,55000.0,17.02,0,0,100.0
10000,16.77,355.39,35000.0,18.55,0,0,100.0
7000,15.96,170.08,75000.0,21.66,0,0,100.0
11000,9.91,354.48,74000.0,18.24,0,0,100.0
13000,16.77,321.48,50000.0,19.13,2,0,100.0
5000,7.51,155.56,30000.0,18.72,0,0,100.0
6000,11.71,198.46,37000.0,6.68,0,0,100.0
3000,13.49,101.8,105000.0,7.25,1,0,100.0
8200,16.77,202.78,42000.0,5.06,0,0,100.0
17000,12.42,568.06,80000.0,16.65,0,0,100.0
5000,10.65,162.87,35000.0,13.92,0,0,100.0
6400,8.9,203.23,23000.0,10.75,0,0,100.0
13000,16.29,458.91,50000.0,8.33,0,0,100.0
18000,11.71,397.77,36000.0,22.03,0,0,100.0
16000,15.27,382.92,60000.0,17.7,0,0,100.0
13200,17.27,329.98,40000.0,24.36,0,0,100.0
10000,16.77,355.39,38200.0,17.09,0,0,100.0
15000,15.96,364.46,37000.0,20.14,0,0,100.0
5000,14.27,171.55,56000.0,10.03,0,0,100.0
7200,7.9,225.29,38000.0,14.34,0,0,100.0
15000,7.9,469.36,43000.0,19.4,0,0,100.0
15700,19.42,258.46,60000.0,9.12,0,0,62.89808917197452
5000,21.28,136.06,46000.0,6.1,0,0,100.0
9600,11.71,317.53,105000.0,10.19,0,0,100.0
16000,19.91,423.11,107000.0,6.47,0,0,100.0
35000,19.03,593.77,235000.0,14.08,0,0,65.35714285714286
21000,14.65,495.74,70000.0,20.11,0,0,100.0
12000,17.58,206.99,78000.0,13.18,0,0,68.54166666666667
6000,10.65,195.44,24000.0,11.75,0,0,100.0
20000,20.3,533.23,51750.0,18.97,0,0,100.0
6000,14.65,206.97,57600.0,23.42,0,0,100.0
7150,12.69,239.85,50000.0,24.6,0,0,100.0
13000,19.42,340.24,55000.0,19.09,0,0,100.0
32000,6.62,982.52,120000.0,6.07,0,0,100.0
8000,15.27,278.39,108000.0,12.48,0,0,100.0
15500,13.49,356.58,40000.0,11.19,0,0,100.0
7000,8.9,222.28,97600.0,7.97,0,0,100.0
12000,6.62,368.45,70800.0,7.76,0,0,100.0
10400,14.65,358.74,45000.0,11.31,0,0,100.0
12000,12.69,402.54,60000.0,18.38,0,0,100.0
8000,11.71,111.6,88000.0,3.25,1,0,63.125
16000,16.29,564.81,74000.0,15.84,0,0,100.0
4500,10.65,146.58,91500.0,11.67,0,0,100.0
5000,12.42,167.08,42500.0,16.69,0,0,100.0
3600,16.29,127.09,45000.0,22.05,0,0,100.0
30000,20.3,494.57,75000.0,18.77,0,0,61.833333333333336
21000,13.49,712.54,103000.0,12.41,0,0,100.0
7000,14.27,240.17,42000.0,11.09,0,0,100.0
17475,7.9,353.5,90000.0,8.44,0,0,100.0
27575,12.69,392.02,63000.0,19.92,0,0,62.9193109700816
7000,8.9,144.97,25000.0,15.17,0,0,100.0
15000,7.9,469.36,35000.0,17.73,0,0,100.0
2250,13.49,76.35,16000.0,18.75,0,0,100.0
17050,12.42,569.74,53000.0,23.64,0,0,100.0
16500,16.77,586.39,110000.0,10.22,0,0,100.0
35000,19.91,925.54,69000.0,9.41,0,0,100.0
3250,12.42,108.6,16000.0,19.13,0,0,100.0
7000,7.9,219.04,38400.0,9.34,0,0,100.0
24000,11.71,793.83,80000.0,13.26,0,0,100.0
13200,16.77,469.11,80952.0,12.79,0,0,100.0
22750,8.9,722.39,65000.0,10.45,0,0,100.0
12000,8.9,381.04,70000.0,6.02,0,0,100.0
30000,10.65,977.2,175000.0,17.15,0,0,100.0
1200,12.69,40.26,34000.0,13.41,0,0,100.0
4800,8.9,152.42,35000.0,14.95,0,0,100.0
18000,20.89,485.85,60000.0,20.74,0,0,100.0
7200,8.9,228.63,35000.0,15.02,0,0,100.0
15000,9.91,483.38,35000.0,15.15,0,0,100.0
10500,15.27,365.38,60000.0,9.92,0,0,100.0
15000,17.27,374.97,75000.0,16.21,0,0,100.0
5000,7.9,156.46,66000.0,7.75,0,0,100.0
12800,13.49,294.47,77000.0,8.74,0,0,100.0
4000,8.9,127.02,62000.0,13.16,0,0,100.0
14000,12.42,209.98,73000.0,18.84,0,0,66.78571428571429
27000,11.71,893.06,130000.0,8.13,0,0,100.0
15000,12.42,501.23,61000.0,17.35,0,0,100.0
35000,20.89,944.71,90000.0,7.93,0,0,100.0
2400,14.27,82.35,25000.0,17.71,1,0,100.0
5900,12.42,197.16,14400.0,6.17,0,0,100.0
5000,11.71,165.38,70000.0,13.78,0,0,100.0
22000,19.42,575.79,82500.0,16.2,0,0,100.0
13250,17.58,476.24,35000.0,18.55,1,0,100.0
12600,14.27,294.95,43200.0,18.61,0,0,100.0
20000,11.71,661.52,125000.0,14.95,0,0,100.0
18000,7.9,563.23,80000.0,20.05,0,0,100.0
19200,16.77,682.34,87500.0,13.56,0,0,100.0
7000,11.71,231.54,22000.0,17.45,3,0,100.0
25000,15.96,607.43,80000.0,4.71,0,0,100.0
10000,6.03,304.36,70000.0,12.29,0,0,100.0
2250,15.27,78.3,17352.0,19.5,0,0,100.0
23000,9.91,741.18,63208.0,19.61,0,0,100.0
6750,17.27,241.57,48000.0,1.0,2,0,100.0
10000,10.65,325.74,45500.0,8.78,0,0,100.0
16000,11.71,353.58,48000.0,10.75,0,0,100.0
5600,8.9,177.82,19200.0,13.19,0,0,100.0
12000,19.42,314.07,68000.0,23.15,0,0,100.0
4800,6.03,146.1,35000.0,14.61,0,0,100.0
25000,14.65,370.63,63000.0,24.93,0,0,62.8
10000,11.71,330.76,29406.0,10.41,0,0,100.0
2200,9.91,70.9,26004.0,14.95,0,0,100.0
24000,12.69,805.08,120000.0,13.9,0,0,100.0
16000,7.9,500.65,110000.0,8.69,0,0,100.0
10000,9.91,322.25,34000.0,17.51,0,0,100.0
10625,14.27,364.54,26500.0,15.49,0,0,100.0
9600,14.65,331.15,40000.0,5.2,0,0,100.0
7200,20.89,270.86,88800.0,20.46,0,0,100.0
12000,8.9,381.04,100000.0,12.94,0,0,100.0
5000,12.42,167.08,45000.0,4.21,0,0,100.0
30000,21.67,822.95,85000.0,11.44,0,0,100.0
12000,16.29,423.61,36000.0,14.0,0,0,100.0
18000,17.27,644.18,80000.0,21.43,0,0,100.0
10000,9.91,322.25,50000.0,9.1,0,0,100.0
10000,9.91,322.25,75000.0,11.23,0,0,100.0
26000,7.51,808.89,105000.0,15.3,0,0,100.0
17475,9.91,563.14,45408.0,24.92,0,0,100.0
10400,22.35,289.32,72000.0,8.82,0,0,100.0
10000,10.65,325.74,67500.0,9.3,0,0,100.0
17250,19.42,635.99,60000.0,4.08,0,0,100.0
10000,6.62,307.04,65000.0,7.16,0,0,100.0
12000,13.49,276.06,55000.0,14.49,0,0,100.0
6000,7.9,121.38,34848.0,12.16,0,0,100.0
19075,18.25,486.98,48000.0,21.2,0,0,100.0
20000,11.71,661.52,55000.0,23.89,0,0,100.0
24000,7.9,750.97,65000.0,22.12,0,0,100.0
17200,17.27,429.97,55000.0,23.76,0,0,100.0
15000,8.9,476.3,75000.0,21.6,0,0,100.0
10625,11.71,351.44,30000.0,23.2,0,0,100.0
8400,14.65,289.76,30000.0,15.84,0,0,100.0
28000,14.65,660.99,160000.0,11.81,0,0,100.0
16000,15.96,562.2,60000.0,7.7,0,0,100.0
18000,16.77,272.02,59000.0,4.62,0,0,61.111111111111114
15000,14.27,514.64,35000.0,12.58,0,0,100.0
20675,13.49,290.44,81800.0,17.85,0,0,61.06408706166868
13225,12.69,443.64,65000.0,23.48,0,0,100.0
11775,13.49,399.54,44400.0,13.11,0,0,100.0
16400,17.27,409.97,61500.0,12.51,0,0,100.0
10075,12.42,336.66,46000.0,18.63,0,0,100.0
10000,14.27,343.09,62000.0,20.94,0,0,100.0
14000,12.42,467.82,88000.0,9.63,0,0,100.0
13000,9.91,418.93,50000.0,17.3,0,0,100.0
15000,11.71,496.14,75000.0,11.7,0,0,100.0
5000,16.77,123.65,90000.0,3.92,0,0,100.0
9350,7.51,290.89,100000.0,10.0,0,0,100.0
30000,20.3,487.24,110000.0,23.21,0,0,60.916666666666664
18225,12.42,609.0,40000.0,19.65,0,0,100.0
18000,15.27,430.78,50000.0,15.31,0,0,100.0
3600,6.62,110.54,88824.0,11.75,0,0,100.0
29000,10.65,625.49,180000.0,3.9,0,0,100.0
5000,16.29,176.51,40000.0,9.57,1,0,100.0
6400,16.29,225.93,50000.0,22.63,0,0,100.0
12000,16.77,296.75,40000.0,18.66,0,0,100.0
35000,8.9,1111.37,114054.0,16.18,0,0,100.0
18000,9.91,580.05,70000.0,22.51,0,0,100.0
8075,22.35,224.64,35000.0,10.73,0,0,100.0
15625,8.9,496.15,45000.0,24.64,0,0,100.0
24000,13.49,814.34,77000.0,24.78,0,0,100.0
5000,14.27,171.55,61400.0,21.71,0,0,100.0
14000,20.89,248.33,76800.0,6.83,2,0,65.71428571428571
6000,16.77,148.38,80000.0,9.09,0,0,100.0
7200,9.91,232.02,90000.0,8.59,0,0,100.0
5000,14.27,171.55,32000.0,20.93,0,0,100.0
6600,10.65,214.99,42000.0,10.11,0,0,100.0
7000,6.62,214.93,24000.0,11.45,0,0,100.0
20000,15.27,695.96,130000.0,9.67,0,0,100.0
8000,12.42,267.33,35000.0,23.79,0,0,100.0
12000,9.91,386.7,70000.0,10.46,0,0,100.0
20000,11.71,661.52,67000.0,16.55,0,0,100.0
10000,8.9,317.54,31000.0,20.79,0,0,100.0
16000,12.69,229.91,50000.0,26.11,0,0,63.59375
10000,11.71,330.76,145000.0,10.65,0,0,100.0
18000,16.29,635.41,66000.0,15.67,0,0,100.0
4000,12.42,133.67,100000.0,9.6,0,0,100.0
15000,12.42,501.23,60000.0,14.18,0,0,100.0
10000,18.64,257.43,40000.0,12.75,0,0,100.0
29500,14.27,419.02,45000.0,19.09,0,0,60.67796610169491
20125,19.42,526.72,103000.0,19.7,0,0,100.0
30000,21.28,500.01,137000.0,8.73,1,0,61.25
